card_id,name,set_code,supertype,subtypes,types,rarity,hp,retreat_count,is_basic,is_stage1,is_stage2,flavor_text,num_attacks,max_damage,min_cost,max_cost,avg_dpe,has_ability,num_abilities,txt_draw,txt_search,txt_heal,txt_status,txt_accel,txt_discard,txt_coin,txt_counter,txt_switch,txt_prevent,attack_text
neo1-17,Typhlosion,neo1,Pokémon,Stage 2,Fire,Rare Holo,100.0,2,0,0,1,"If its rage peaks, it becomes so hot that anything that touches it will instantly go up in flames.",1,60,4,4,15.0,1,1,0,0,0,1,1,1,1,0,0,0,"Flip a coin. If heads, this attack does 60 damage plus 20 more damage and does 20 damage to Typhlosion. If tails, this attack does 60 damage. Once during your turn (before your attack), you may flip a coin. If heads, attach a Fire Energy card from your discard pile to 1 of your Fire Pokémon. This power can't be used if Typhlosion is Asleep, Confused, or Paralyzed. Fire Recharge"
neo1-18,Typhlosion,neo1,Pokémon,Stage 2,Fire,Rare Holo,100.0,2,0,0,1,"It has a secret, devastating move. It rubs its blazing fur together to cause huge explosions.",1,80,4,4,20.0,1,1,0,1,0,0,0,1,1,0,0,0,"Discard 3 Fire Energy cards attached to Typhlosion in order to use this attack. Do 20 damage to each Benched Pokémon (yours and your opponent's). (Don't apply Weakness and Resistance for Benched Pokémon.) When you play Typhlosion from your hand, you may flip a coin. If heads, search your deck for up to 4 Fire Energy cards and attach them to Typhlosion. Shuffle your deck afterward. Fire Boost"
neo1-19,Metal Energy,neo1,Energy,Special,,Rare Holo,,0,0,0,0,,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0, 
neo1-20,Cleffa,neo1,Pokémon,Baby,Colorless,Rare,30.0,0,0,0,0,"Because of its unusual, star-like silhouette, people believe that it came here on a meteor.",1,0,1,1,0.0,0,0,1,0,0,0,0,0,0,0,0,0,"Shuffle your hand into your deck, then draw 7 cards. "
neo1-21,Donphan,neo1,Pokémon,Stage 1,Fighting,Rare,70.0,3,0,1,0,"It has sharp, hard tusks and a rugged hide. Its tackle is strong enough to knock down a house.",2,50,1,3,13.333333333333334,0,0,0,0,0,0,0,0,0,1,1,0,"Does 10 damage times the number of damage counters on Donphan. If your opponent has any Benched Pokémon, he or she chooses 1 of them and switches it with his or her Active Pokémon, then, if you have any Benched Pokémon, you switch 1 of them with your Active Pokémon. (Do the damage before switching the Pokémon.) "
neo1-22,Elekid,neo1,Pokémon,Baby,Lightning,Rare,30.0,0,0,0,0,"It rotates its arms to generate electricity, but it tires easily, so it charges up only a little bit.",0,0,0,0,0.0,1,1,0,0,0,1,0,0,1,0,0,0," Once during your turn (before your attack), you may flip a coin. If heads, do 20 damage to your opponent's Active Pokémon. (Apply Weakness and Resistance.) Either way, this ends your turn. This power can't be used if Elekid is Asleep, Confused, or Paralyzed. Playful Punch"
neo1-23,Magby,neo1,Pokémon,Baby,Fire,Rare,30.0,0,0,0,0,"Each and every time it inhales and exhales, hot embers dribble out of its mouth and nostrils.",1,10,1,1,10.0,0,0,0,0,0,0,0,0,0,0,0,0,All Pokémon Powers stop working until the end of your next turn. 
neo1-24,Murkrow,neo1,Pokémon,Basic,Darkness,Rare,50.0,0,1,0,0,"It is said that when chased, it lures its attacker onto dark mountain trails where the foe will get lost.",2,0,1,2,0.0,0,0,0,0,0,0,0,0,0,0,0,0,"The Defending Pokémon can't retreat as long as Murkrow remains your Active Pokémon. (Benching or evolving either Pokémon ends this effect.) Choose 1 of your opponent's Pokémon. This attack does 20 damage to that Pokémon. This attack's damage isn't affected by Weakness, Resistance, Pokémon Powers, or any other effects on the Defending Pokémon. "
neo1-25,Sneasel,neo1,Pokémon,Basic,Darkness,Rare,60.0,0,1,0,0,"Its paws conceal sharp claws. If attacked, it suddenly extends the claws and startles its enemy.",2,20,1,2,10.0,0,0,0,0,0,0,0,0,1,0,0,0,Flip 3 coins. This attack does 10 damage times the number of heads. Flip a coin for each of your Pokémon in play (including this one). This attack does 20 damage times the number of heads. 
neo1-26,Aipom,neo1,Pokémon,Basic,Colorless,Uncommon,40.0,0,1,0,0,Its tail is so powerful that it can use it to grab a tree branch and hold itself up in the air.,2,10,1,1,5.0,0,0,0,0,0,0,0,1,1,0,0,0,"Shuffle Aipom and all cards attached to it into your deck. Flip a coin. If heads, shuffle a card from your discard pile into your deck. Flip 2 coins. This attack does 10 damage times the number of heads. "
neo1-27,Ariados,neo1,Pokémon,Stage 1,Grass,Uncommon,60.0,1,0,1,0,It spins string not only from its rear but also from its mouth. It's hard to tell which end is which.,2,20,1,3,3.3333333333333335,0,0,0,0,0,1,0,0,1,1,0,0,"Flip a coin. If heads, the Defending Pokémon can't retreat. (Benching or evolving that Pokémon ends this effect.) If this attack damages the Defending Pokémon, the Defending Pokémon is now Poisoned and you remove a number of damage counters from Ariados equal to half that damage (rounded up to the nearest 10). If Ariados has fewer damage counters than that, remove all of them. "
neo1-28,Bayleef,neo1,Pokémon,Stage 1,Grass,Uncommon,70.0,2,0,1,0,A spicy aroma emanates from around its neck. The aroma acts as a stimulant to restore health.,2,30,2,3,10.0,0,0,0,0,0,1,0,0,1,0,0,0,"Flip a coin. If heads, the Defending Pokémon is now Poisoned. During your opponent's next turn, Bayleef can't become Asleep, Confused, Paralyzed, or Poisoned. (All other effects of attacks, Pokémon Powers and Trainer cards still happen.) "
neo1-29,Bayleef,neo1,Pokémon,Stage 1,Grass,Uncommon,80.0,2,0,1,0,"The scent of spices comes from around its neck. Somehow, sniffing it makes you want to fight.",2,40,1,3,6.666666666666667,0,0,0,0,1,0,0,0,1,1,0,0,"Flip a coin. If heads and if any of your Pokémon have any damage counters on them, then remove 2 damage counters from 1 of them (or 1 if it only has 1). If tails and if any of your opponent's Pokémon have any damage counters on them, choose 1 of them and remove 2 damage counters from it (or 1 if it only has 1). Flip 2 coins. This attack does 40 damage times the number of heads. "
neo1-30,Clefairy,neo1,Pokémon,Basic,Colorless,Uncommon,50.0,1,1,0,0,The moonlight that it stores in the wings on its back apparently gives it the ability to float in midair.,2,10,2,3,2.5,0,0,0,1,0,0,0,0,0,0,0,0,"Flip 2 coins. This attack does 10 damage times the number of heads. Flip a number of coins equal to the total number of Pokémon in play. For each heads, you may search your deck for a basic Energy card, show it to your opponent, and put it into your hand. Shuffle your deck afterward. "
neo1-31,Croconaw,neo1,Pokémon,Stage 1,Water,Uncommon,70.0,2,0,1,0,"If it loses a fang, a new one grows back in its place. There are always 48 fangs lining its mouth.",2,30,1,3,5.0,0,0,0,0,0,0,0,0,0,0,0,0,"Until the end of your next turn, if an attack damages the Defending Pokémon (after applying Weakness and Resistance), that attack does 20 more damage to the Defending Pokémon Until the end of your opponent's next turn, as long as Croconaw is your Active Pokémon, the Defending Pokémon can't retreat, and if the effect of an attack, Pokémon Power, or Trainer card would change that player's Active Pokémon, that part of the effect does nothing. "
neo1-32,Croconaw,neo1,Pokémon,Stage 1,Water,Uncommon,80.0,2,0,1,0,"It opens its huge jaws wide when attacking. If it loses any fangs while biting, they grow back in.",2,50,2,3,13.333333333333334,0,0,0,0,0,0,0,1,0,0,0,0, Discard the top 3 cards from your deck. 
neo1-33,Electabuzz,neo1,Pokémon,Basic,Lightning,Uncommon,70.0,1,1,0,0,"Electricity runs across the surface of its body. In darkness, its entire body glows a whitish-blue.",2,30,2,3,10.0,0,0,0,0,0,0,0,0,0,0,0,0," This attack's damage isn't affected by Weakness, Resistance, Pokémon Powers, or any other effects on the Defending Pokémon. "
neo1-34,Flaaffy,neo1,Pokémon,Stage 1,Lightning,Uncommon,60.0,1,0,1,0,"As a result of storing too much electricity, it developed patches where even downy wool won't grow.",2,30,1,2,20.0,0,0,0,0,0,0,0,1,0,0,0,0,"Discard all Lightning Energy cards attached to Flaaffy in order to use this attack. Flip a number of coins equal to the number of Lightning Energy cards you discarded. This attack does 30 damage times then number of heads. Take 1 Lightning Energy cards attached to Flaaffy and attach it to 1 of your Benched Pokémon. If you have no Benched Pokémon, discard that Energy card. "
neo1-35,Furret,neo1,Pokémon,Stage 1,Colorless,Uncommon,60.0,1,0,1,0,It makes a nest to suit its long and skinny body. The nest is impossible for other Pokémon to enter.,2,30,2,3,10.0,0,0,0,0,0,0,0,0,1,0,0,0,"Flip a coin. If heads, this attack does 20 damage plus 10 more damage; if tails, this attack does 20 damage. Flip 2 coins. This attack does 30 damage times the number of heads. "
neo1-36,Gloom,neo1,Pokémon,Stage 1,Grass,Uncommon,60.0,1,0,1,0,What appears to be drool is actually sweet honey. It is very sticky and clings stubbornly if touched.,2,20,2,3,8.333333333333334,0,0,0,0,0,1,0,0,1,0,0,0,"Flip a coin. If heads, the Defending Pokémon is now Confused. If tails, the Defending Pokémon is now Asleep. Flip a coin. If heads, this attack does 20 damage plus 10 more damage and, until the end of your next turn, as long as Gloom is your Active Pokémon, the Defending Pokémon can't retreat, and if the effect of an attack, Pokémon Power, or Trainer card would change that player's Active Pokémon, that part of the effect does nothing. If tails, this attack does 20 damage. "
neo1-37,Granbull,neo1,Pokémon,Stage 1,Colorless,Uncommon,70.0,2,0,1,0,"It is actually timid and easily spooked. If attacked, it flails about to fend off its attacker.",2,20,2,3,6.666666666666667,0,0,0,0,0,0,0,0,0,1,0,0," This attack does 10 damage plus 10 more damage for each damage counter on Granbull. Then, Granbull does 20 damage to itself. "
neo1-38,Lanturn,neo1,Pokémon,Stage 1,Lightning,Uncommon,70.0,2,0,1,0,The light it emits is so bright that it can illuminate the sea's surface from a depth of over three miles.,1,20,2,2,10.0,1,1,0,0,0,1,0,0,1,0,0,0,"Flip a coin. If heads, the Defending Pokémon is now Paralyzed. You may make Floodlight do 10 more damage for each Water Energy attached to Lanturn, but not used to pay for Floodlight's Energy cost. This power can't be used if Lanturn is Asleep, Confused, or Paralyzed. Hydroelectric Power"
neo1-39,Ledian,neo1,Pokémon,Stage 1,Grass,Uncommon,60.0,0,0,1,0,"When the stars flicker in the night sky, Ledian flutters about, scattering a glowing powder.",1,30,2,2,15.0,0,0,0,0,0,0,0,0,0,0,1,0,"If you have any Grass Pokémon on your Bench, remove all Grass Energy cards from Ledian and attach them to 1 of those Pokémon, then switch Ledian with that Pokémon. "
neo1-40,Magmar,neo1,Pokémon,Basic,Fire,Uncommon,70.0,2,1,0,0,"It dislikes cold places, so it blows scorching flames to make the environment suitable for itself.",2,40,2,3,11.666666666666668,0,0,0,0,0,0,0,0,0,0,0,0,  
neo1-41,Miltank,neo1,Pokémon,Basic,Colorless,Uncommon,70.0,2,1,0,0,"Its milk is packed with nutrition, making it the ultimate beverage for the sick or weary.",2,20,1,3,3.3333333333333335,0,0,0,0,1,1,0,0,1,1,0,0,"Flip 2 coins. Remove 2 damage counters times the number of heads from Miltank. If it has fewer damage counters than that, remove all of them. Flip a coin. If heads, the Defending Pokémon is now Paralyzed. "
neo1-42,Noctowl,neo1,Pokémon,Stage 1,Colorless,Uncommon,60.0,0,0,1,0,Its eyes are specially adapted. They concentrate even faint light and enable it to see in the dark.,1,30,3,3,10.0,1,1,0,0,0,1,0,0,1,0,0,0," Once during your turn (before your attack), you may flip a coin. If heads, look at your opponent's hand. If your opponent has any Trainer cards there, choose 1 of them. Your opponent shuffles that card into his or her deck. This power can't be used if Noctowl is Asleep, Confused, or Paralyzed. Glaring Gaze"
neo1-43,Phanpy,neo1,Pokémon,Basic,Fighting,Uncommon,40.0,1,1,0,0,"It swings its long snout around playfully, but, because it is so strong, that can be dangerous.",2,10,1,1,5.0,0,0,0,0,0,0,0,0,1,0,0,0," Flip a coin. If heads, then if, during your opponent's next turn, Phanpy would be Knocked Out by an attack, Phanpy isn't Knocked Out and its remaining HP become 10 instead. "
neo1-44,Piloswine,neo1,Pokémon,Stage 1,Water,Uncommon,80.0,3,0,1,0,"Because the long hair all over its body obscures its sight, it just keeps charging repeatedly.",2,30,2,3,7.5,0,0,0,0,0,0,0,0,1,0,0,0,"Flip a coin. If heads, the Defending Pokémon can't attack. (Benching or evolving the Defending Pokémon ends this effect.) Flip a coin. If heads, this attack does 10 damage to each of your opponent's Benched Pokémon; if tails, this attack does 10 damage to each of your own Benched Pokémon. (Don't apply Weakness and Resistance for Benched Pokémon.) "
neo1-45,Quagsire,neo1,Pokémon,Stage 1,Water,Uncommon,70.0,2,0,1,0,"Due to its relaxed and carefree attitude, it often bumps its head on boulders and boat hulls as it swims.",2,60,2,4,15.0,0,0,0,0,0,0,0,0,0,0,0,0, Does 10 damage to each of your own Benched Pokémon. (Don't apply Weakness and Resistance for Benched Pokémon.) 
neo1-46,Quilava,neo1,Pokémon,Stage 1,Fire,Uncommon,60.0,1,0,1,0,This Pokémon is fully covered by nonflammable fur. It can withstand any kind of fire attack.,2,30,2,2,12.5,0,0,0,0,0,0,0,1,0,0,0,0,"Discard 1 Fire Energy card attached to Quilava in order to use this attack. If your opponent has any Benched Pokémon, choose 1 of them. Flip 2 coins. For each heads, this attack does 10 damage to that Pokémon. (Don't apply Weakness and Resistance.) "
neo1-47,Quilava,neo1,Pokémon,Stage 1,Fire,Uncommon,70.0,1,0,1,0,Be careful if it turns its back during battle. It means that it will attack with the fire on its back.,2,30,2,3,10.0,0,0,0,0,0,0,0,0,1,1,0,0,"If the Defending Pokémon tries to attack during your opponent's next turn, your opponent flips a coin. If tails, that attack does nothing. If the Defending Pokémon doesn't have a Char counter on it, flip a coin. If heads, put a Char counter on it. A Char counter requires your opponent to flip a coin after every turn. If tails, put 2 damage counters on the Pokémon with that Char counter. (Char counters stay on the Pokémon as long as it's in play.) "
neo1-48,Seadra,neo1,Pokémon,Stage 1,Water,Uncommon,70.0,1,0,1,0,An examination of its cells revealed the presence of a gene not found in Horsea. It became a hot topic.,2,30,1,2,12.5,0,0,0,0,0,1,0,0,1,0,0,0,"Flip a coin. If heads, the Defending Pokémon is now Paralyzed. If your opponent has any Benched Pokémon, choose 1 of them and flip a coin. If heads, this attack does 10 damage to that Pokémon. (Don't apply Weakness and Resistance for Benched Pokémon.) "
neo1-49,Skiploom,neo1,Pokémon,Stage 1,Grass,Uncommon,60.0,0,0,1,0,The bloom on top of its head opens and closes as the temperature fluctuates up and down.,2,10,1,1,10.0,0,0,0,0,0,1,0,0,1,0,0,0,"The Defending Pokémon is now Poisoned. Flip a coin. If heads, the Defending Pokémon is now Paralyzed. "
neo1-50,Sunflora,neo1,Pokémon,Stage 1,Grass,Uncommon,70.0,1,0,1,0,"It converts sunlight into energy. In the darkness after sunset, it closes its petals and becomes still.",1,30,3,3,10.0,0,0,0,0,0,1,0,0,0,0,0,0,Flip 3 coins. This attack does 30 damage times the number of heads. Sunflora is now Confused (after doing damage). 
neo1-51,Togepi,neo1,Pokémon,Basic,Colorless,Uncommon,40.0,1,1,0,0,A proverb claims that happiness will come to anyone who can make a sleeping Togepi stand up.,1,10,2,2,5.0,0,0,0,0,0,1,0,0,0,0,0,0,The Defending Pokémon is now Poisoned. 
neo1-52,Xatu,neo1,Pokémon,Stage 1,Psychic,Uncommon,80.0,1,0,1,0,They say that it stays still and quiet because it is seeing both the past and future at the same time.,2,30,1,3,5.0,0,0,0,1,0,1,0,0,1,0,0,0,"Look at the top 3 cards of either player's deck and rearrange them as you like. Flip a coin. If heads, the Defending Pokémon is now Confused. "
neo1-53,Chikorita,neo1,Pokémon,Basic,Grass,Common,40.0,1,1,0,0,A sweet aroma gently wafts from the leaf on its head. It is docile and loves to soak up the sun's rays.,2,10,1,1,5.0,0,0,0,0,0,0,0,0,0,0,0,0," During your opponent's next turn, whenever Chikorita takes damage, divide that damage in half (rounded down to the nearest 10). (Any other effects still happen.) "
neo1-54,Chikorita,neo1,Pokémon,Basic,Grass,Common,50.0,1,1,0,0,Its pleasantly aromatic leaf has the ability to check the humidity and temperature.,2,20,1,2,5.0,0,0,0,0,0,0,0,0,0,0,0,1,"If the Defending Pokémon attacks Chikorita during your opponent's next turn, any damage done to Chikorita is reduced by 10 (before applying Weakness and Resistance). (Benching or evolving either Pokémon ends this effect.)  "
neo1-55,Chinchou,neo1,Pokémon,Basic,Lightning,Common,50.0,1,1,0,0,It shoots positive and negative electricity between the tips of its two antennae and zaps its enemies.,2,10,1,1,5.0,0,0,0,0,0,1,0,0,1,1,0,0,"Flip a coin. If heads, the Defending Pokémon is now Confused. Does 10 damage times the number of damage counters on Chinchou. "
neo1-56,Cyndaquil,neo1,Pokémon,Basic,Fire,Common,40.0,1,1,0,0,"It usually stays hunched over. If it is angry or surprised, it shoots flames out of its back.",2,20,1,2,5.0,0,0,0,0,0,0,0,0,1,0,0,0,"Flip a coin. If heads, the Defending Pokémon can't attack Cyndaquil during your opponent's next turn. (Benching or evolving either Pokémon ends this effect.) This attack's damage isn't affected by Weakness, Resistance, Pokémon Powers, or any other effects on the Defending Pokémon. "
neo1-57,Cyndaquil,neo1,Pokémon,Basic,Fire,Common,50.0,1,1,0,0,"It is timid and always curls itself up in a ball. If attacked, it flares up its back for protection.",2,20,1,2,12.5,0,0,0,0,0,0,0,1,1,0,0,0,"Flip a coin. If tails, discard 1 Energy card attached to Cyndaquil. Flip a coin. If heads, this attack does 10 damage plus 20 more damage; if tails, this attack does 10 damage. "
neo1-58,Girafarig,neo1,Pokémon,Basic,Psychic,Common,60.0,1,1,0,0,"Its tail has a small brain of its own. Beware! If you get close, it may react to your scent and bite.",2,20,2,2,7.5,0,0,0,0,0,1,0,0,1,0,0,1,"Flip a coin. If heads, during your opponent's next turn, prevent all effects of attacks, including damage, done to Girafarig. Flip a coin. If heads, the Defending Pokémon is now Confused. "
neo1-59,Gligar,neo1,Pokémon,Basic,Fighting,Common,60.0,0,1,0,0,"It flies straight at its target's face, then clamps down on the startled victim to inject poison.",2,20,1,2,10.0,0,0,0,0,0,1,0,0,1,0,0,0,"Flip a coin. If heads, the Defending Pokémon is now Poisoned.  "
neo1-60,Hoothoot,neo1,Pokémon,Basic,Colorless,Common,50.0,1,1,0,0,It always stands on one foot. It changes feet so fast that the movement can rarely be seen.,2,20,1,2,5.0,0,0,0,0,0,1,0,0,0,0,0,0,The Defending Pokémon is now Asleep.  
neo1-61,Hoppip,neo1,Pokémon,Basic,Grass,Common,50.0,0,1,0,0,"To keep from being blown away by the wind, they gather in clusters. They do enjoy gentle breezes, though.",2,10,1,1,5.0,0,0,0,1,0,0,0,0,0,0,0,0, Search your deck for a Basic Pokémon named Hoppip and put it onto your Bench. Shuffle your deck afterward. (You can't use this attack if your Bench is full.) 
neo1-62,Horsea,neo1,Pokémon,Basic,Water,Common,50.0,0,1,0,0,"If attacked by a larger enemy, it quickly swims to safety by adeptly controlling its dorsal fin.",1,20,2,2,10.0,0,0,0,0,0,0,0,0,0,0,0,0,"If an attack damaged Horsea during your opponent's last turn, this attack does 20 damage plus 10 more damage. If not, this attack does 20 damage. "
neo1-63,Ledyba,neo1,Pokémon,Basic,Grass,Common,40.0,0,1,0,0,"It is very timid. It's afraid to move if alone, but it's active if in a group.",2,0,1,2,0.0,0,0,0,0,0,1,0,0,1,0,0,0,"Flip a coin. If heads, the Defending Pokémon is now Confused. Flip 4 coins. This attack does 10 damage times the number of heads. "
neo1-64,Mantine,neo1,Pokémon,Basic,Water,Common,60.0,1,1,0,0,"Swimming freely in open seas, it may fly out of the water and over the waves if it builds up enough speed.",1,20,2,2,10.0,0,0,0,0,0,0,0,0,1,0,0,1,"Flip a coin. If heads, during your opponent's next turn, prevent all effects of attacks, including damage, done to Mantine. "
neo1-65,Mareep,neo1,Pokémon,Basic,Lightning,Common,40.0,1,1,0,0,"If static electricity builds in its body, its fleece doubles in volume. Touching it will shock you.",2,20,1,2,5.0,0,0,0,1,0,1,0,0,1,0,0,0,"For each Mareep in play, you may search your deck for a Lightning Energy card and attach it to Mareep. Shuffle your deck afterward. Flip a coin. If heads, the Defending Pokémon is now Paralyzed. "
neo1-66,Marill,neo1,Pokémon,Basic,Water,Common,40.0,1,1,0,0,"The end of its tail serves as a buoy that keeps it from drowning, even in a vicious current.",2,30,1,2,7.5,0,0,0,0,0,1,0,0,1,0,0,1,"Flip a coin. If heads, prevent all damage done to Marill during your opponent's next turn. (Any other effects of attacks still happen.) Flip a coin. If heads, the Defending Pokémon is now Paralyzed. If tails, Marill does 10 damage to itself. "
