card_id,name,set_code,supertype,subtypes,hp,types,evolves_from,retreat_cost,weaknesses,rarity,attacks_json,abilities_json,flavor_text
gym2-73,Giovanni's Magikarp,gym2,Pokémon,Basic,30,Water,,Colorless,Lightning,Common,"[{""name"": ""Ancestral Memory"", ""cost"": [""Water""], ""damage"": ""40"", ""text"": ""Flip a coin. If tails, this attack does nothing. Either way, you can't use this attack again as long as Giovanni's Magikarp stays in play (even putting Giovanni's Magikarp on the Bench won't let you use it again).""}, {""name"": ""Flail Around"", ""cost"": [""Water"", ""Colorless""], ""damage"": ""10×"", ""text"": ""Flip 3 coins. This attack does 10 damage times the number of heads.""}]",[],
gym2-74,Giovanni's Meowth,gym2,Pokémon,Basic,50,Colorless,,Colorless|Colorless,Fighting,Common,"[{""name"": ""Cat Fleas"", ""cost"": [""Colorless""], ""damage"": """", ""text"": ""Flip a coin. If heads, the Defending Pokémon is now Confused.""}, {""name"": ""Cat Kick"", ""cost"": [""Colorless"", ""Colorless"", ""Colorless""], ""damage"": ""30"", ""text"": """"}]",[],
gym2-75,Giovanni's Nidoran ♀,gym2,Pokémon,Basic,50,Grass,,Colorless,Psychic,Common,"[{""name"": ""Horn Thrust"", ""cost"": [""Grass""], ""damage"": ""20"", ""text"": ""Flip a coin. If tails, this attack does nothing.""}, {""name"": ""Double-edge"", ""cost"": [""Colorless"", ""Colorless""], ""damage"": ""30"", ""text"": ""Giovanni's Nidoran ♀ does 20 damage to itself.""}]",[],
gym2-76,Giovanni's Nidoran ♂,gym2,Pokémon,Basic,40,Grass,,Colorless,Psychic,Common,"[{""name"": ""Double Kick"", ""cost"": [""Colorless""], ""damage"": ""10×"", ""text"": ""Flip 2 coins. This attack does 10 damage times the number of heads.""}, {""name"": ""Retaliation"", ""cost"": [""Grass""], ""damage"": ""30"", ""text"": ""You can't use this attack unless Giovanni's Nidoran ♂ has 2 or more damage counters on it.""}]",[],
gym2-77,Koga's Ekans,gym2,Pokémon,Basic,50,Grass,,Colorless,Psychic,Common,"[{""name"": ""Fast-Acting Poison"", ""cost"": [""Grass""], ""damage"": ""10"", ""text"": ""Flip 2 coins. If both are heads, the Defending Pokémon is now Confused and Poisoned.""}]",[],
gym2-78,Koga's Grimer,gym2,Pokémon,Basic,50,Grass,,Colorless,Psychic,Common,"[{""name"": ""Sludge Grip"", ""cost"": [""Grass""], ""damage"": """", ""text"": ""If your opponent has any Benched Pokémon, flip a coin. If heads, choose 1 of your opponent's Benched Pokémon and switch it with the Defending Pokémon. The new Defending Pokémon is now Poisoned.""}, {""name"": ""Sludge Toss"", ""cost"": [""Grass"", ""Colorless""], ""damage"": ""20"", ""text"": """"}]",[],
gym2-79,Koga's Koffing,gym2,Pokémon,Basic,40,Grass,,Colorless,Psychic,Common,"[{""name"": ""Smelly Gas"", ""cost"": [""Grass""], ""damage"": ""10"", ""text"": ""Flip a coin. If heads, this attack does 10 damage to each Benched Pokémon (including your own). (Don't apply Weakness and Resistance for Benched Pokémon.)""}]",[],
gym2-80,Koga's Pidgey,gym2,Pokémon,Basic,50,Colorless,,Colorless,Lightning,Common,"[{""name"": ""Peck"", ""cost"": [""Colorless""], ""damage"": ""10"", ""text"": """"}, {""name"": ""Sand-attack"", ""cost"": [""Colorless"", ""Colorless"", ""Colorless""], ""damage"": ""20"", ""text"": ""If the Defending Pokémon tries to attack during your opponent's next turn, your opponent flips a coin. If tails, that attack does nothing.""}]",[],
gym2-81,Koga's Tangela,gym2,Pokémon,Basic,50,Grass,,Colorless|Colorless,Fire,Common,"[{""name"": ""Sleep Powder"", ""cost"": [""Grass""], ""damage"": ""10"", ""text"": ""The Defending Pokémon is now Asleep.""}, {""name"": ""Grasping Vine"", ""cost"": [""Grass"", ""Colorless""], ""damage"": """", ""text"": ""Flip a coin. If heads, draw 2 cards.""}]",[],
gym2-82,Koga's Weedle,gym2,Pokémon,Basic,40,Grass,,Colorless,Fire,Common,"[{""name"": ""Sting"", ""cost"": [""Colorless""], ""damage"": ""10"", ""text"": """"}, {""name"": ""Sharp Stinger"", ""cost"": [""Grass"", ""Colorless""], ""damage"": ""10"", ""text"": ""Flip a coin. If heads, the Defending Pokémon is now Poisoned; if tails, the Defending Pokémon is now Paralyzed.""}]",[],
gym2-83,Koga's Zubat,gym2,Pokémon,Basic,40,Grass,,,Psychic,Common,"[{""name"": ""Group Attack"", ""cost"": [""Grass"", ""Colorless""], ""damage"": ""10×"", ""text"": ""Does 10 damage times the number of Koga's Zubats you have in play. Before doing damage, you may search your deck for any number of Basic Pokémon named Koga's Zubat and put them onto your Bench. (You can't get more cards with this attack than you have room on your Bench.) If you do, shuffle your deck afterward.""}]",[],
gym2-84,Lt. Surge's Pikachu,gym2,Pokémon,Basic,40,Lightning,,,Fighting,Common,"[{""name"": ""Quick Attack"", ""cost"": [""Colorless"", ""Colorless""], ""damage"": ""10+"", ""text"": ""Flip a coin. If heads, this attack does 10 damage plus 20 more damage; if tails, this attack does 10 damage.""}]",[],
gym2-85,Lt. Surge's Rattata,gym2,Pokémon,Basic,30,Colorless,,,Fighting,Common,"[{""name"": ""Focus Energy"", ""cost"": [""Colorless""], ""damage"": """", ""text"": ""During your next turn, Lt. Surge's Rattata's Quick Attack's base damage is doubled.""}, {""name"": ""Quick Attack"", ""cost"": [""Colorless"", ""Colorless""], ""damage"": ""10+"", ""text"": ""Flip a coin. If heads, this attack does 10 damage plus 20 more damage; if tails, this attack does 10 damage.""}]",[],
gym2-86,Lt. Surge's Voltorb,gym2,Pokémon,Basic,50,Lightning,,Colorless,Fighting,Common,"[{""name"": ""Bouncing Ball"", ""cost"": [""Lightning"", ""Colorless""], ""damage"": ""30"", ""text"": ""Flip a coin. If tails, Lt. Surge's Voltorb does 10 damage to itself.""}]",[],
gym2-87,Misty's Horsea,gym2,Pokémon,Basic,50,Water,,,Lightning,Common,"[{""name"": ""Ink Spurt"", ""cost"": [""Water"", ""Water""], ""damage"": ""20"", ""text"": ""Flip a coin. If heads, whenever the Defending Pokémon tries to attack, your opponent flips a coin. If tails, that attack does nothing. (This effect lasts until the Defending Pokémon evolves or is Benched.)""}]",[],
gym2-88,Misty's Magikarp,gym2,Pokémon,Basic,30,Water,,Colorless,Lightning,Common,"[{""name"": ""Play Dead"", ""cost"": [""Colorless""], ""damage"": """", ""text"": ""Flip a coin. If heads, during your opponent's next turn, prevent all effects of attacks, including damage, done to Misty's Magikarp.""}, {""name"": ""Leap"", ""cost"": [""Colorless""], ""damage"": ""10"", ""text"": """"}]",[],
gym2-89,Misty's Poliwag,gym2,Pokémon,Basic,50,Water,,Colorless,Grass,Common,"[{""name"": ""Bubbles"", ""cost"": [""Water""], ""damage"": ""20"", ""text"": ""Flip a coin. If tails, you can't use this attack during your next turn.""}, {""name"": ""Amnesia"", ""cost"": [""Water"", ""Water""], ""damage"": """", ""text"": ""Choose 1 of the Defending Pokémon's attacks. That Pokémon can't use that attack during your opponent's next turn.""}]",[],
gym2-90,Misty's Psyduck,gym2,Pokémon,Basic,60,Water,,Colorless,Grass,Common,"[{""name"": ""ESP"", ""cost"": [""Psychic""], ""damage"": """", ""text"": ""Flip 3 coins. If exactly 1 is heads, draw a card. If exactly 2 are heads, this attack does 20 damage. If all 3 are heads, choose 1 of the Defending Pokémon's attacks. Misty's Psyduck copies that attack except for its Energy costs. (No matter what type the Defending Pokémon is, Misty's Psyduck's type is still Water.)""}]",[],
gym2-91,Misty's Seel,gym2,Pokémon,Basic,50,Water,,Colorless,Lightning,Common,"[{""name"": ""Frostbite"", ""cost"": [""Water""], ""damage"": ""10"", ""text"": ""The Defending Pokémon can't retreat during your opponent's next turn.""}, {""name"": ""Mirage"", ""cost"": [""Water"", ""Colorless""], ""damage"": ""10"", ""text"": ""If the Defending Pokémon tries to attack during your opponent's next turn, your opponent flips a coin. If tails, that attack does nothing.""}]",[],
gym2-92,Misty's Staryu,gym2,Pokémon,Basic,40,Water,,Colorless,Lightning,Common,"[{""name"": ""Star Boomerang"", ""cost"": [""Water""], ""damage"": ""20"", ""text"": ""Flip a coin. If heads, return Misty's Staryu and all cards attached to it to your hand. (Either way, this attack does its damage.)""}]",[],
gym2-93,Sabrina's Abra,gym2,Pokémon,Basic,40,Psychic,,,Psychic,Common,"[{""name"": ""Pound"", ""cost"": [""Colorless""], ""damage"": ""10"", ""text"": """"}, {""name"": ""Synchronize"", ""cost"": [""Psychic"", ""Colorless""], ""damage"": ""40"", ""text"": ""This attack can't be used unless Sabrina's Abra and the Defending Pokémon have the same number of Energy cards attached to them.""}]",[],
gym2-94,Sabrina's Abra,gym2,Pokémon,Basic,50,Psychic,,Colorless,Psychic,Common,"[{""name"": ""Psyscan"", ""cost"": [""Psychic""], ""damage"": """", ""text"": ""Look at your opponent's hand.""}, {""name"": ""Quick Attack"", ""cost"": [""Psychic""], ""damage"": ""10+"", ""text"": ""Flip a coin. If heads, this attack does 10 damage plus 20 more damage; if tails, this attack does 10 damage.""}]",[],
gym2-95,Sabrina's Drowzee,gym2,Pokémon,Basic,50,Psychic,,Colorless,Psychic,Common,"[{""name"": ""Energy Support"", ""cost"": [""Psychic""], ""damage"": """", ""text"": ""Search your deck for a Psychic Energy card. Show that card to your opponent, then put it into your hand. Shuffle your deck afterward.""}, {""name"": ""Mind Shock"", ""cost"": [""Psychic"", ""Colorless""], ""damage"": ""20"", ""text"": ""Don't apply Weakness and Resistance for this attack. (Any other effects that would happen after applying Weakness and Resistance still happen.)""}]",[],
gym2-96,Sabrina's Gastly,gym2,Pokémon,Basic,30,Psychic,,,,Common,"[{""name"": ""Lick"", ""cost"": [""Psychic""], ""damage"": ""10"", ""text"": ""Flip a coin. If heads, the Defending Pokémon is now Paralyzed.""}, {""name"": ""Fade Out"", ""cost"": [""Psychic"", ""Psychic""], ""damage"": ""30"", ""text"": ""Return Sabrina's Gastly and all Energy cards attached to it to your hand. (Discard all other cards attached to Sabrina's Gastly.)""}]",[],
gym2-97,Sabrina's Gastly,gym2,Pokémon,Basic,40,Psychic,,Colorless,,Common,"[{""name"": ""Suffocating Gas"", ""cost"": [""Psychic"", ""Psychic""], ""damage"": ""30"", ""text"": """"}]","[{""name"": ""Gaseous Form"", ""type"": ""Pokémon Power"", ""text"": ""Sabrina's Gastly gets +10 HP for each Psychic Energy card attached to it. This power works even if Sabrina's Gastly is Asleep, Confused, or Paralyzed.""}]",
gym2-98,Sabrina's Porygon,gym2,Pokémon,Basic,40,Colorless,,Colorless,Fighting,Common,"[{""name"": ""Sharp Point"", ""cost"": [""Colorless""], ""damage"": ""10"", ""text"": """"}, {""name"": ""Barrier Attack"", ""cost"": [""Colorless"", ""Colorless""], ""damage"": ""20"", ""text"": ""All damage done by attacks to Sabrina's Porygon during your opponent's next turn is reduced by 10 (after applying Weakness and Resistance).""}]",[],
gym2-99,Sabrina's Psyduck,gym2,Pokémon,Basic,50,Water,,Colorless,Lightning,Common,"[{""name"": ""Scratch"", ""cost"": [""Colorless""], ""damage"": ""10"", ""text"": """"}, {""name"": ""Random ESP"", ""cost"": [""Psychic""], ""damage"": ""20"", ""text"": ""Flip a coin. If heads, the Defending Pokémon is now Confused. If tails, this attack does no damage and Sabrina's Psyduck is now Confused.""}]",[],
gym2-100,Blaine,gym2,Trainer,,,,,,,Rare,[],[],
gym2-101,Brock's Protection,gym2,Trainer,,,,,,,Rare,[],[],
gym2-102,Chaos Gym,gym2,Trainer,Stadium,,,,,,Rare,[],[],
gym2-103,Erika's Kindness,gym2,Trainer,,,,,,,Rare,[],[],
gym2-104,Giovanni,gym2,Trainer,,,,,,,Rare,[],[],
gym2-105,Giovanni's Last Resort,gym2,Trainer,,,,,,,Rare,[],[],
gym2-106,Koga,gym2,Trainer,,,,,,,Rare,[],[],
gym2-107,Lt. Surge's Secret Plan,gym2,Trainer,,,,,,,Rare,[],[],
gym2-108,Misty's Wish,gym2,Trainer,,,,,,,Rare,[],[],
gym2-109,Resistance Gym,gym2,Trainer,Stadium,,,,,,Rare,[],[],
gym2-110,Sabrina,gym2,Trainer,,,,,,,Rare,[],[],
gym2-111,Blaine's Quiz #2,gym2,Trainer,,,,,,,Uncommon,[],[],
gym2-112,Blaine's Quiz #3,gym2,Trainer,,,,,,,Uncommon,[],[],
gym2-113,Cinnabar City Gym,gym2,Trainer,Stadium,,,,,,Uncommon,[],[],
gym2-114,Fuchsia City Gym,gym2,Trainer,Stadium,,,,,,Uncommon,[],[],
gym2-115,Koga's Ninja Trick,gym2,Trainer,,,,,,,Uncommon,[],[],
gym2-116,Master Ball,gym2,Trainer,,,,,,,Uncommon,[],[],
gym2-117,Max Revive,gym2,Trainer,,,,,,,Uncommon,[],[],
gym2-118,Misty's Tears,gym2,Trainer,,,,,,,Uncommon,[],[],
gym2-119,Rocket's Minefield Gym,gym2,Trainer,Stadium,,,,,,Uncommon,[],[],
gym2-120,Rocket's Secret Experiment,gym2,Trainer,,,,,,,Uncommon,[],[],
gym2-121,Sabrina's Psychic Control,gym2,Trainer,,,,,,,Uncommon,[],[],
gym2-122,Saffron City Gym,gym2,Trainer,Stadium,,,,,,Uncommon,[],[],
gym2-123,Viridian City Gym,gym2,Trainer,Stadium,,,,,,Uncommon,[],[],
gym2-124,Fervor,gym2,Trainer,,,,,,,Common,[],[],
gym2-125,Transparent Walls,gym2,Trainer,,,,,,,Common,[],[],
gym2-126,Warp Point,gym2,Trainer,,,,,,,Common,[],[],
gym2-127,Fighting Energy,gym2,Energy,Basic,,,,,,,[],[],
gym2-128,Fire Energy,gym2,Energy,Basic,,,,,,,[],[],
gym2-129,Grass Energy,gym2,Energy,Basic,,,,,,,[],[],
gym2-130,Lightning Energy,gym2,Energy,Basic,,,,,,,[],[],
gym2-131,Psychic Energy,gym2,Energy,Basic,,,,,,,[],[],
gym2-132,Water Energy,gym2,Energy,Basic,,,,,,,[],[],
neo1-1,Ampharos,neo1,Pokémon,Stage 2,80,Lightning,Flaaffy,Colorless|Colorless,Fighting,Rare Holo,"[{""name"": ""Gigaspark"", ""cost"": [""Lightning"", ""Lightning"", ""Lightning""], ""damage"": ""40"", ""text"": ""Flip a coin. If heads, the Defending Pokémon is now Paralyzed and this attack does 10 damage to each of your opponent's Benched Pokémon. (Don't apply Weakness and Resistance for Benched Pokémon.)""}]",[],The tail's tip shines brightly and can be seen from far away. It acts as a beacon for lost people.
neo1-2,Azumarill,neo1,Pokémon,Stage 1,70,Water,Marill,Colorless,Lightning,Rare Holo,"[{""name"": ""Tackle"", ""cost"": [""Colorless"", ""Colorless""], ""damage"": ""20"", ""text"": """"}, {""name"": ""Bubble Shower"", ""cost"": [""Water"", ""Water"", ""Water""], ""damage"": ""30"", ""text"": ""Flip a coin. If heads, the Defending Pokémon is now Paralyzed and this attack does 10 damage to each of your opponent's Benched Pokémon. (Don't apply Weakness and Resistance for Benched Pokémon.)""}]",[],"By keeping still and listening intently, it can tell what is in even wild, fast-moving rivers."
neo1-3,Bellossom,neo1,Pokémon,Stage 2,70,Grass,Gloom,Colorless|Colorless,Fire,Rare Holo,"[{""name"": ""Sweet Nectar"", ""cost"": [""Grass""], ""damage"": """", ""text"": ""Flip a coin. If heads, remove all damage counters from 1 of your Pokémon.""}, {""name"": ""Flower Dance"", ""cost"": [""Grass"", ""Grass"", ""Colorless""], ""damage"": ""30×"", ""text"": ""Does 30 damage times the number of cards with Bellossom in their names that you have in play (including this one).""}]",[],"Plentiful in the tropics. When it dances, its petals rub together and make a pleasant ringing sound."
neo1-4,Feraligatr,neo1,Pokémon,Stage 2,100,Water,Croconaw,Colorless|Colorless|Colorless,Grass,Rare Holo,"[{""name"": ""Chomp"", ""cost"": [""Water"", ""Water"", ""Water"", ""Water""], ""damage"": ""50+"", ""text"": ""Flip a number of coins equal to the number of damage counters on Feraligatr. This attack does 50 damage plus 10 more damage for each heads.""}]","[{""name"": ""Berserk"", ""type"": ""Pokémon Power"", ""text"": ""When you play Feraligatr from your hand, flip a coin. If heads, discard the top 5 cards from your opponent's deck. If tails, discard the top 5 cards from your deck.""}]","When it bites with its massive and powerful jaws, it shakes its head and savagely tears its victim up."
neo1-5,Feraligatr,neo1,Pokémon,Stage 2,120,Water,Croconaw,Colorless|Colorless|Colorless,Grass,Rare Holo,"[{""name"": ""Riptide"", ""cost"": [""Water"", ""Water"", ""Water""], ""damage"": ""10+"", ""text"": ""Does 10 damage plus 10 damage times the number of Water Energy cards in your discard pile. Then, shuffle all Water Energy cards from your discard pile into your deck.""}]","[{""name"": ""Downpour"", ""type"": ""Pokémon Power"", ""text"": ""As often as you like during your turn (before your attack), you may discard a Water Energy card from your hand. This power can't be used if Feraligatr is Asleep, Confused, or Paralyzed.""}]","It is hard for it to support its own weight out of water, so it gets down on all fours. But it moves fast."
neo1-6,Heracross,neo1,Pokémon,Basic,60,Grass,,Colorless|Colorless,Fire,Rare Holo,"[{""name"": ""Megahorn"", ""cost"": [""Grass"", ""Grass"", ""Grass""], ""damage"": ""60"", ""text"": ""Flip a coin. If tails, this attack does nothing.""}]","[{""name"": ""Final Blow"", ""type"": ""Pokémon Power"", ""text"": ""If Heracross's remaining HP are 20 or less, you may make its Megahorn attack's base damage 120 instead of 60. This power can't be used if Heracross is Asleep, Confused, or Paralyzed.""}]","This powerful Pokémon thrusts its prized horn under its enemies' bellies, then lifts and throws them."
neo1-7,Jumpluff,neo1,Pokémon,Stage 2,70,Grass,Skiploom,,Fire,Rare Holo,"[{""name"": ""Sleep Powder"", ""cost"": [""Grass""], ""damage"": ""20"", ""text"": ""The Defending Pokémon is now Asleep.""}, {""name"": ""Leech Seed"", ""cost"": [""Grass""], ""damage"": ""20"", ""text"": ""If this attack damages the Defending Pokémon (after applying Weakness and Resistance), remove 1 damage counter from Jumpluff, if it has any.""}]",[],"Once it catches the wind, it deftly controls its cotton-puff spores to float, even around the world."
neo1-8,Kingdra,neo1,Pokémon,Stage 2,90,Water,Seadra,Colorless|Colorless,,Rare Holo,"[{""name"": ""Agility"", ""cost"": [""Water"", ""Water"", ""Colorless""], ""damage"": ""30"", ""text"": ""Flip a coin. If heads, during your opponent's next turn, prevent all effects of attacks, including damage, done to Kingdra.""}, {""name"": ""Dragon Tornado"", ""cost"": [""Water"", ""Water"", ""Water"", ""Water""], ""damage"": ""50"", ""text"": ""If this attack doesn't Knock Out the Defending Pokémon, and if there are any Pokémon on your opponent's Bench, choose 1 of them and switch it with the Defending Pokémon.""}]",[],It is said that it usually hides in underwater caves. It can create whirlpools by yawning.
